filename,angry_prob,happy_prob,relaxed_prob,sad_prob
27794044256_c3e6f93c8c_b.jpg,0.0,0.8,0.2,0.0
4334192113_26e59beec7_b.jpg,0.03,0.8,0.15,0.02
9510415973_3415cb032b_b.jpg,0.05,0.6,0.3,0.05
5875429809_9b7f11b9c1_b.jpg,0.03,0.8,0.15,0.02
8728174382_da9f9e54e9_b.jpg,0.05,0.6,0.3,0.05
2870807736_2222a5d153_b.jpg,0.0,0.9,0.1,0.0
25735453537_8662b13c57_b.jpg,0.0,0.8,0.15,0.05
6395406147_68dd53b409_b.jpg,0.01,0.9,0.08,0.01
17437865089_0a2df8e327_b.jpg,0.03,0.8,0.15,0.02
4934921555_65c54e2927_b.jpg,0.01,0.85,0.12,0.02
5633216799_92b78bb150_b.jpg,0.1,0.8,0.05,0.05
FMnuioVr0qG4txo9WQiSyHOdJfYJWN903.jpg,0.03,0.85,0.1,0.02
6303641570_d45cbca00a_b.jpg,0.03,0.85,0.1,0.02
6796962532_085408b8de_b.jpg,0.0,0.9,0.1,0.0
7181069325_b6a80efc7d_b.jpg,0.01,0.85,0.12,0.02
140554980_46a8f4fe4a_b.jpg,0.0,0.9,0.1,0.0
7654979338_32f4f04536_b.jpg,0.02,0.8,0.15,0.03
30477823454_35ee817ea1_b.jpg,0.0,0.6,0.35,0.05
15503458864_b87825b908_b.jpg,0.0,0.95,0.05,0.0
6167875274_f0309ecd9b_b.jpg,0.0,0.95,0.05,0.0
68064855_3acb7bdb2f_b.jpg,0.01,0.9,0.07,0.02
45586401312_03c051cde3_b.jpg,0.02,0.8,0.15,0.03
5552361482_4810bf9607_b.jpg,0.02,0.85,0.12,0.01
15970996133_f2046a5a2b_b.jpg,0.0,0.9,0.1,0.0
15178108671_7c211fc8f2_b.jpg,0.03,0.8,0.15,0.02
4571500235_7676686c86_b.jpg,0.01,0.86,0.12,0.01
9466110689_afb1bf7d9e_b.jpg,0.02,0.2,0.7,0.08
5233593343_643858a212_b.jpg,0.05,0.05,0.7,0.2
8650718234_e553c132a2_b.jpg,0.2,0.0,0.6,0.2
24733668752_8731f61302_b.jpg,0.0,0.3,0.6,0.1
6912642142_8ba68ee15f_b.jpg,0.0,0.05,0.7,0.25
14099763529_5f09d478c3_b.jpg,0.03,0.07,0.7,0.2
10426126954_8cbd0af94e_b.jpg,0.0,0.2,0.8,0.0
9569732366_259acdbc11_b.jpg,0.0,0.1,0.8,0.1
5474399908_4416de07a6_b.jpg,0.6,0.1,0.2,0.1
288630567_ac02f1090c_b.jpg,0.1,0.1,0.5,0.3
4242582203_21a0cbd53d_b.jpg,0.0,0.15,0.85,0.0
7539812386_6136b333c8_b.jpg,0.0,0.15,0.8,0.05
22559839460_e956b7e3a1_b.jpg,0.0,0.02,0.95,0.03
5935747449_d1ae99a882_b.jpg,0.02,0.2,0.7,0.08
5860113026_5e67d2cdff_b.jpg,0.0,0.3,0.6,0.1
4771111064_93860863c1_b.jpg,0.0,0.3,0.6,0.1
15601229855_fd36776411_b.jpg,0.0,0.6,0.3,0.1
14686015467_fdc949cb85_b.jpg,0.1,0.1,0.6,0.2
8714505233_d07e609d16_b.jpg,0.0,0.05,0.8,0.15
963756162_617e8be3ff_b.jpg,0.05,0.1,0.5,0.35
14637971075_823f809fe4_b.jpg,0.02,0.03,0.75,0.2
7729572826_e3d2609ce2_b.jpg,0.03,0.07,0.7,0.2
17694356675_03178e6c51_b.jpg,0.05,0.1,0.6,0.25
36345676345_4a1c5ccef5_b.jpg,0.03,0.02,0.8,0.15
8025879138_8d89753f68_b.jpg,0.0,0.0,0.8,0.2
BDg8lfoPX7kxWn55ARHLTh8hmNhqbh970.jpg,0.05,0.1,0.8,0.05
4968833517_47649d2955_b.jpg,0.0,0.05,0.85,0.1
4263228371_b219f52fe6_b.jpg,0.01,0.05,0.8,0.14
2145554056_9e2ebce155_b.jpg,0.0,0.2,0.7,0.1
15400403750_81b05b0438_b.jpg,0.05,0.2,0.6,0.15
22466403682_465c060975_b.jpg,0.03,0.02,0.8,0.15
14374267771_bb434f2a79_b.jpg,0.1,0.05,0.7,0.15
8185285345_92027d79a0_b.jpg,0.0,0.1,0.6,0.3
7783869948_641f05fa3b_b.jpg,0.02,0.2,0.7,0.08
8492421884_843287373c_b.jpg,0.0,0.05,0.75,0.2
16686917969_1e90310bcc_b.jpg,0.0,0.0,0.9,0.1
4001095865_f37151f562_b.jpg,0.1,0.1,0.7,0.1
2023554584_88f0c1e2be_b.jpg,0.0,0.0,0.95,0.05
5418450433_b2b7de5410_b.jpg,0.0,0.1,0.9,0.0
16456879852_3475e2016b_b.jpg,0.0,0.05,0.6,0.35
15063477514_5532fd2d3c_b.jpg,0.0,0.2,0.8,0.0
5636179128_9de034c3a2_b.jpg,0.03,0.1,0.6,0.27
14345391841_8b06ddc467_b.jpg,0.0,0.05,0.75,0.2
51369694311_8073fac021_b.jpg,0.0,0.1,0.75,0.15
23250412554_383483735b_b.jpg,0.0,0.2,0.8,0.0
16325006958_e98a95ab9c_b.jpg,0.0,0.05,0.85,0.1
4984871314_8628f8652c_b.jpg,0.0,0.1,0.6,0.3
6400415369_974643d544_b.jpg,0.01,0.04,0.9,0.05
6394166369_751027ca4a_b.jpg,0.0,0.05,0.85,0.1
277944768_d30fb71168_b.jpg,0.02,0.03,0.85,0.1
44583978211_a676bfd4e2_b.jpg,0.05,0.15,0.7,0.1
7855430810_8d86befb91_b.jpg,0.01,0.04,0.85,0.1
6919178278_551c69cdb4_b.jpg,0.0,0.1,0.8,0.1
2050979637_33282d3cdb_b.jpg,0.0,0.0,0.9,0.1
8206487200_4fbd5f36c5_b.jpg,0.0,0.05,0.6,0.35
2418267566_70dc2013b3_b.jpg,0.0,0.0,0.6,0.4
38875382932_65056883d9_b.jpg,0.05,0.2,0.6,0.15
5384984987_da3bdf3aff_b.jpg,0.1,0.0,0.6,0.3
21790813924_57c5a14b00_b.jpg,0.0,0.1,0.7,0.2
6934778914_a2cd4076a7_b.jpg,0.0,0.05,0.7,0.25
1212704647_57de16486e_b.jpg,0.05,0.3,0.6,0.05
38109322766_229ac56deb_b.jpg,0.05,0.2,0.7,0.05
26201791795_eeb5654677_b.jpg,0.0,0.3,0.7,0.0
511826398_9e8e382002_b.jpg,0.0,0.1,0.7,0.2
27432365637_d05b102176_b.jpg,0.0,0.05,0.8,0.15
8162923444_f0d89e5b21_b.jpg,0.0,0.0,0.8,0.2
4879606829_663c26ae0c_b.jpg,0.0,0.3,0.7,0.0
33917355505_8271b23803_b.jpg,0.0,0.1,0.9,0.0
7623026172_ee5fc5af84_b.jpg,0.0,0.05,0.8,0.15
46863223801_b09ced1e8a_b.jpg,0.05,0.15,0.7,0.1
7823257650_dd118373f4_b.jpg,0.05,0.05,0.8,0.1
8267535_22a618a7bd_b.jpg,0.01,0.09,0.6,0.3
8409817119_6ccb9b2735_b.jpg,0.01,0.01,0.95,0.03
AEnTfpFil6XLbN4DAVLeZuKQwbAmG8796.jpg,0.05,0.05,0.6,0.3
16824149827_294bcbb4b2_b.jpg,0.0,0.4,0.6,0.0
6309519227_9f74f227d2_b.jpg,0.02,0.05,0.55,0.38
6101229118_92a24106c3_b.jpg,0.0,0.0,0.9,0.1
6905946611_41ff165190_b.jpg,0.0,0.4,0.6,0.0
9631697606_cdd740d872_b.jpg,0.0,0.1,0.9,0.0
6809027804_12486b2a60_b.jpg,0.0,0.15,0.75,0.1
15079915562_4f3b6ebd6a_b.jpg,0.0,0.3,0.6,0.1
1805111464_8b90a3fd6b_b.jpg,0.02,0.3,0.6,0.08
15076902759_1a465488e1_b.jpg,0.01,0.09,0.8,0.1
51068014033_bca552f954_b.jpg,0.03,0.05,0.7,0.22
7253968830_9a9bb6fbe5_b.jpg,0.0,0.0,0.9,0.1
43452749941_f3d9eab6ae_b.jpg,0.02,0.03,0.8,0.15
4389786184_1cf073e986_b.jpg,0.0,0.05,0.9,0.05
49792780587_65f4c68d45_b.jpg,0.0,0.1,0.7,0.2
30831221671_886e8d5a7c_b.jpg,0.05,0.1,0.8,0.05
2765930830_fe332c9fe6_b.jpg,0.0,0.05,0.75,0.2
17794946911_bb7ed8fd96_b.jpg,0.0,0.1,0.8,0.1
14267885789_9e09e2753f_b.jpg,0.0,0.05,0.9,0.05
7075427503_49ae10ee2a_b.jpg,0.0,0.1,0.7,0.2
3409325648_416ff89dc9_b.jpg,0.05,0.05,0.75,0.15
459587684_7a668e1b1e_b.jpg,0.0,0.02,0.95,0.03
6104671862_83aa4b670e_b.jpg,0.0,0.05,0.7,0.25
26159121852_b8157c82d2_b.jpg,0.0,0.02,0.9,0.08
2231555262_c7df4d8fd0_b.jpg,0.05,0.1,0.7,0.15
11168968733_4d9b5bf397_b.jpg,0.7,0.05,0.15,0.1
4026173109_23aeb76809_b.jpg,0.0,0.25,0.7,0.05
5913373063_f6b3507d25_b.jpg,0.03,0.15,0.75,0.07
3594701445_d34eb5054d_b.jpg,0.0,0.04,0.96,0.0
13921233208_fccac01f60_b.jpg,0.0,0.05,0.85,0.1
1622352009_d9aa73271f_b.jpg,0.1,0.2,0.6,0.1
6216762122_3dc043fa27_b.jpg,0.05,0.15,0.75,0.05
8042552396_626ec136cc_b.jpg,0.0,0.1,0.7,0.2
4504305385_f3850fcb74_b.jpg,0.01,0.04,0.85,0.1
9108527232_c17f08e113_b.jpg,0.0,0.0,0.95,0.05
8563686776_97687664e6_b.jpg,0.02,0.15,0.8,0.03
18100447116_e27b06aeb8_b.jpg,0.1,0.2,0.6,0.1
5431664583_1969214581_b.jpg,0.0,0.15,0.8,0.05
33688206175_f8dacfbb3a_b.jpg,0.0,0.05,0.8,0.15
5209534253_ef26a261ca_b.jpg,0.02,0.03,0.7,0.25
6994109729_b77d776c7d_b.jpg,0.02,0.03,0.8,0.15
4094228754_48ba3ce1ca_b.jpg,0.03,0.3,0.6,0.07
2405797839_c995ce4de5_b.jpg,0.0,0.05,0.8,0.15
496745788_79f1def0bc_b.jpg,0.1,0.1,0.6,0.2
625072583_311a08dbdc_b.jpg,0.05,0.05,0.6,0.3
49831542343_c839fffc7d_b.jpg,0.03,0.1,0.7,0.17
8828066712_44b72a5778_b.jpg,0.0,0.0,0.8,0.2
6838748294_9f5b1bd501_b.jpg,0.0,0.2,0.75,0.05
7041615445_c7131b0f7b_b.jpg,0.0,0.05,0.9,0.05
5474949959_2ce4580f28_b.jpg,0.0,0.0,0.8,0.2
7360457472_9a98f38e40_b.jpg,0.1,0.35,0.45,0.1
32452863451_7ea09f38dc_b.jpg,0.0,0.0,0.7,0.3
4798017271_4b3daa9f20_b.jpg,0.05,0.2,0.7,0.05
5666195629_a38c490ccf_b.jpg,0.03,0.04,0.7,0.23
7591479048_6ed1dd46c6_b.jpg,0.04,0.05,0.7,0.21
9741253641_a9c5969301_b.jpg,0.05,0.05,0.7,0.2
6031418048_62cdb1414f_b.jpg,0.05,0.1,0.6,0.25
2595840_59ff33a446_b.jpg,0.0,0.1,0.7,0.2
26028286721_85db7328ef_b.jpg,0.02,0.3,0.6,0.08
2415653833_e59d8f577a_b.jpg,0.15,0.05,0.6,0.2
8684286872_701cc550d1_b.jpg,0.0,0.05,0.85,0.1
4094488759_1478f4cdfb_b.jpg,0.01,0.2,0.75,0.04
21383762204_9190663ec0_b.jpg,0.01,0.05,0.8,0.14
16436971634_402f4d9df4_b.jpg,0.0,0.0,0.8,0.2
6970091455_98947f80f7_b.jpg,0.02,0.1,0.85,0.03
2759499273_b43efbbbac_b.jpg,0.0,0.2,0.8,0.0
1301417622_52ee694071_b.jpg,0.0,0.25,0.7,0.05
14975480202_975035c6f5_b.jpg,0.05,0.05,0.6,0.3
3620646759_e9888c3941_b.jpg,0.05,0.25,0.7,0.0
34070201752_75b94a9164_b.jpg,0.0,0.35,0.6,0.05
10461767075_6b0090068f_b.jpg,0.02,0.03,0.85,0.1
8212877887_2571bb331a_b.jpg,0.01,0.04,0.7,0.25
4231322431_c1280c155c_b.jpg,0.01,0.2,0.79,0.0
12044758004_f48d09ffde_b.jpg,0.0,0.0,0.95,0.05
2671480211_f3b21b13e6_b.jpg,0.0,0.05,0.95,0.0
42787633930_a3b3fef6d3_b.jpg,0.0,0.2,0.7,0.1
5095761820_2ffd55280f_b.jpg,0.0,0.0,0.9,0.1
38526667352_afc22bd8aa_b.jpg,0.01,0.01,0.95,0.03
39474056284_57b9ac93a7_b.jpg,0.0,0.15,0.8,0.05
16660393668_f5bed5dcca_b.jpg,0.01,0.03,0.95,0.01
14102543904_a0a2ae8048_b.jpg,0.0,0.2,0.8,0.0
4649908769_dea03a31b8_b.jpg,0.0,0.05,0.7,0.25
5894039671_3c42bbccb8_b.jpg,0.0,0.2,0.7,0.1
20403519196_f75cc71a8c_b.jpg,0.0,0.3,0.7,0.0
27981550884_07d0a397c3_b.jpg,0.02,0.08,0.6,0.3
5416734020_6268e938a9_b.jpg,0.0,0.1,0.9,0.0
39310780205_a56b968cde_b.jpg,0.01,0.01,0.9,0.08
8759127751_410dd91a50_b.jpg,0.0,0.05,0.85,0.1
18874171446_1d6348c5f9_b.jpg,0.0,0.0,0.7,0.3
205159537_81d8e37c85_b.jpg,0.01,0.25,0.7,0.04
3224819480_79a673b5f2_b.jpg,0.02,0.03,0.9,0.05
9684044111_7c4521b478_b.jpg,0.0,0.2,0.8,0.0
8579998997_5da043522a_b.jpg,0.01,0.05,0.9,0.04
2658379614_a632fb6df8_b.jpg,0.02,0.03,0.8,0.15
6664614171_0afa38349c_b.jpg,0.0,0.1,0.6,0.3
37948505141_62ca145368_b.jpg,0.02,0.03,0.85,0.1
9180240698_0ea6dd0645_b.jpg,0.05,0.3,0.6,0.05
4274731248_954b4fa7e6_b.jpg,0.0,0.4,0.6,0.0
13701468175_0eace8509c_b.jpg,0.01,0.22,0.75,0.02
9411855610_c00b5c545a_b.jpg,0.01,0.01,0.8,0.18
15010118759_77af3d8eae_b.jpg,0.0,0.1,0.7,0.2
17251941221_49522dc897_b.jpg,0.02,0.03,0.8,0.15
33565569203_ce634ea81a_b.jpg,0.0,0.2,0.7,0.1
7571713454_f8bc6e317f_b.jpg,0.0,0.05,0.8,0.15
13419397653_14b9cb42d4_b.jpg,0.0,0.3,0.7,0.0
17154360637_a49cccb7ba_b.jpg,0.05,0.2,0.7,0.05
5157770053_73a146b8b4_b.jpg,0.03,0.07,0.7,0.2
8886618275_7a8db23560_b.jpg,0.0,0.0,0.8,0.2
3175048745_b65b4d6d84_b.jpg,0.02,0.35,0.6,0.03
5361942772_3cb21139e4_b.jpg,0.0,0.05,0.9,0.05
3493053990_e43d284939_b.jpg,0.05,0.05,0.3,0.6
13246422905_4090673007_b.jpg,0.0,0.3,0.7,0.0
33614645201_468ee216ea_b.jpg,0.0,0.0,0.7,0.3
8474686752_5318dcc899_b.jpg,0.0,0.2,0.6,0.2
7884518238_53849da2c6_b.jpg,0.03,0.7,0.25,0.02
103660706_c1311757c6_b.jpg,0.0,0.0,0.8,0.2
29772799340_82ec222a88_b.jpg,0.0,0.1,0.7,0.2
2457211274_fd546eda66_b.jpg,0.1,0.05,0.6,0.25
25725624114_661fb31fc5_b.jpg,0.0,0.05,0.8,0.15
7084505167_2b4e755aa0_b.jpg,0.0,0.05,0.9,0.05
7259923248_a88cc3d254_b.jpg,0.01,0.25,0.7,0.04
17272053878_bbbc66e89f_b.jpg,0.0,0.1,0.7,0.2
5529262054_2df2e663ea_b.jpg,0.0,0.4,0.6,0.0
8362529574_19e72bcc5c_b.jpg,0.0,0.1,0.9,0.0
2842388774_d41cd70d6d_b.jpg,0.05,0.3,0.6,0.05
46138318164_b79b3a60ef_b.jpg,0.05,0.3,0.6,0.05
8241382795_cb957e6b55_b.jpg,0.0,0.05,0.7,0.25
15575877238_4b4705157a_b.jpg,0.0,0.1,0.7,0.2
15916399180_1ed1a0f879_b.jpg,0.0,0.1,0.75,0.15
15440080299_578d851a5d_b.jpg,0.0,0.1,0.7,0.2
9997069306_1c36187ca9_b.jpg,0.02,0.08,0.75,0.15
3792321464_79cd0262c4_b.jpg,0.0,0.05,0.8,0.15
46802268621_5a58e10f21_b.jpg,0.0,0.0,0.9,0.1
13017471285_a53afb0bcf_b.jpg,0.05,0.05,0.6,0.3
46269302054_8cd2e98434_b.jpg,0.0,0.0,0.85,0.15
25946898650_7267eb6174_b.jpg,0.0,0.1,0.6,0.3
9609131728_411c0fd7e5_b.jpg,0.05,0.05,0.6,0.3
19943698913_d31fc2f255_b.jpg,0.02,0.08,0.7,0.2
5683360825_7d261aa963_b.jpg,0.0,0.3,0.7,0.0
17850480306_480f8c87b0_b.jpg,0.0,0.2,0.8,0.0
6843986179_e657cd5c33_b.jpg,0.03,0.6,0.3,0.07
21121677480_e60c740c90_b.jpg,0.0,0.25,0.7,0.05
4826769551_ee2a523683_b.jpg,0.0,0.1,0.7,0.2
34589014770_87320f2c1e_b.jpg,0.0,0.05,0.7,0.25
37381222776_a0fa733f4b_b.jpg,0.0,0.1,0.6,0.3
3261881684_c8fdd5fcc9_b.jpg,0.0,0.05,0.8,0.15
4655584257_72e73daa70_b.jpg,0.0,0.05,0.75,0.2
5407582330_ceebf15f1b_b.jpg,0.0,0.1,0.6,0.3
46922435984_9f1f2e7dfc_b.jpg,0.0,0.08,0.9,0.02
2593537629_b434bb3c9e_b.jpg,0.3,0.1,0.5,0.1
29418648421_a6537b04e5_b.jpg,0.0,0.1,0.6,0.3
15363362879_9cc5866a2e_b.jpg,0.05,0.1,0.8,0.05
20771263574_20fc268200_b.jpg,0.0,0.05,0.7,0.25
7034113031_d4509545b1_b.jpg,0.0,0.0,0.95,0.05
15619551839_fdcf528d95_b.jpg,0.0,0.2,0.7,0.1
27546297212_440f14e9eb_b.jpg,0.0,0.1,0.9,0.0
5495701600_78d6bbacc1_b.jpg,0.05,0.05,0.6,0.3
41501576980_b61f309ce7_b.jpg,0.0,0.1,0.85,0.05
10222334643_1153586191_b.jpg,0.05,0.1,0.8,0.05
46876620564_74f38f500d_b.jpg,0.1,0.1,0.7,0.1
8625818152_cc9942539c_b.jpg,0.05,0.1,0.6,0.25
1301876760_b3df5a3a07_b.jpg,0.0,0.0,0.7,0.3
30005301783_b0757ebedb_b.jpg,0.0,0.0,0.9,0.1
28520684660_dd8f9c9be2_b.jpg,0.0,0.0,0.9,0.1
12721636514_306500b7cb_b.jpg,0.0,0.05,0.85,0.1
11141748625_db63bf54bb_b.jpg,0.0,0.0,0.3,0.7
9255690091_a2a07d52e4_b.jpg,0.02,0.35,0.6,0.03
16417675124_e8a0b8ed64_b.jpg,0.0,0.0,0.95,0.05
14962083200_2d741ff5cb_b.jpg,0.0,0.0,0.95,0.05
4577322018_55ddfbfd0b_b.jpg,0.05,0.05,0.8,0.1
5423153878_c0dac925b5_b.jpg,0.05,0.05,0.7,0.2
32322044494_3f2aab113f_b.jpg,0.0,0.15,0.8,0.05
8204070139_b2734c641e_b.jpg,0.02,0.03,0.8,0.15
MQyNWVJLTS2rkc3Qvh3wl0OfylP3MC994.jpg,0.02,0.75,0.2,0.03
29974790443_23908a7b72_b.jpg,0.05,0.05,0.4,0.5
8074134642_9b71a6b0d2_b.jpg,0.05,0.1,0.7,0.15
15956777219_b1a11c11f3_b.jpg,0.05,0.1,0.8,0.05
8709533530_e34bb478a5_b.jpg,0.01,0.03,0.9,0.06
6929177841_3a5d32640c_b.jpg,0.0,0.3,0.6,0.1
7159520636_169cdd9562_b.jpg,0.0,0.0,0.8,0.2
13898046009_1e0a45bbf8_b.jpg,0.05,0.05,0.7,0.2
34661921_d146699d70_b.jpg,0.01,0.05,0.9,0.04
6334247299_9c5ff7e73e_b.jpg,0.05,0.05,0.7,0.2
2169173161_0181ef2ee3_b.jpg,0.0,0.05,0.85,0.1
8405059159_77a3792796_b.jpg,0.0,0.1,0.6,0.3
19254257942_0a47c10d69_b.jpg,0.0,0.05,0.8,0.15
20587330380_079d7c0e5f_b.jpg,0.1,0.2,0.6,0.1
2918197396_72d0013d55_b.jpg,0.0,0.0,0.85,0.15
25565116498_edf3c2cb37_b.jpg,0.0,0.1,0.6,0.3
536023503_f211a4a078_b.jpg,0.01,0.04,0.7,0.25
15645003501_8a68404dc7_b.jpg,0.05,0.3,0.6,0.05
9568710047_0c4d381e9f_b.jpg,0.0,0.05,0.85,0.1
7938766992_34666153fa_b.jpg,0.03,0.2,0.7,0.07
27626083652_8a896a6790_b.jpg,0.0,0.05,0.85,0.1
6280223769_0f68815442_b.jpg,0.0,0.0,0.95,0.05
20426940868_4c096e75f7_b.jpg,0.02,0.1,0.6,0.28
53818398_78f237f8ef_b.jpg,0.0,0.1,0.8,0.1
820236070_2ab065c006_b.jpg,0.01,0.04,0.9,0.05
2135675300_38eeca69e1_b.jpg,0.1,0.1,0.5,0.3
14413443828_3205ab0dc0_b.jpg,0.02,0.05,0.9,0.03
9960487016_33df209c9b_b.jpg,0.0,0.0,0.85,0.15
7886236606_af25ed1a87_b.jpg,0.0,0.1,0.7,0.2
5606002440_41f9760ee0_b.jpg,0.0,0.05,0.8,0.15
50027932026_5097fc7a4d_b.jpg,0.0,0.05,0.8,0.15
25697677087_99b3b61e8d_b.jpg,0.03,0.3,0.6,0.07
17521772709_b2559bed09_b.jpg,0.01,0.03,0.95,0.01
7961039718_e351ed03c7_b.jpg,0.01,0.01,0.9,0.08
8701515888_5b9bba8983_b.jpg,0.05,0.05,0.7,0.2
14939467465_a495c1abbc_b.jpg,0.02,0.35,0.6,0.03
1583562267_914af07a95_b.jpg,0.0,0.1,0.6,0.3
2616836272_71b1e94f68_b.jpg,0.0,0.05,0.8,0.15
3527118099_1b4d33ed3f_b.jpg,0.0,0.02,0.95,0.03
33641212656_fb5788e47d_b.jpg,0.05,0.1,0.75,0.1
28014660705_9a714c1df2_b.jpg,0.01,0.05,0.85,0.09
8543998685_8f9ec3d22c_b.jpg,0.0,0.05,0.6,0.35
6393595783_c36a00d9a5_b.jpg,0.02,0.05,0.9,0.03
40530054384_e91a5d99b7_b.jpg,0.05,0.2,0.7,0.05
2372891410_ab53f16724_b.jpg,0.05,0.05,0.6,0.3
8042307345_692684a05e_b.jpg,0.0,0.3,0.6,0.1
26175839179_473429bdce_b.jpg,0.05,0.05,0.6,0.3
23400880342_96b8c908b0_b.jpg,0.0,0.0,0.9,0.1
50939598108_8208358c1e_b.jpg,0.02,0.2,0.7,0.08
2707870619_9c9a049500_b.jpg,0.03,0.07,0.6,0.3
24571542593_71ee848027_b.jpg,0.0,0.2,0.8,0.0
45761309794_d065506a33_b.jpg,0.0,0.1,0.9,0.0
1225334157_f5ce6442a6_b.jpg,0.0,0.05,0.6,0.35
9236970225_c03679a7be_b.jpg,0.05,0.05,0.7,0.2
51192940_a2b791e080_b.jpg,0.0,0.1,0.6,0.3
15094425111_0ffe060514_b.jpg,0.0,0.0,0.8,0.2
7650587218_e8b69b8453_b.jpg,0.01,0.15,0.6,0.24
11933803304_29f895d991_b.jpg,0.0,0.1,0.9,0.0
6892333462_1acb0bf83f_b.jpg,0.02,0.08,0.6,0.3
12367889905_a86f7df3e6_b.jpg,0.02,0.03,0.7,0.25
6048221799_b164a2e3a2_b.jpg,0.05,0.15,0.7,0.1
5455476179_2e3c595dab_b.jpg,0.0,0.05,0.8,0.15
122520710_3c6461cc7c_b.jpg,0.0,0.3,0.6,0.1
32708662315_1c1b6ba0ab_b.jpg,0.0,0.0,0.85,0.15
14955026892_d1248a5b2c_b.jpg,0.02,0.1,0.68,0.2
5340324581_c14bd63dda_b.jpg,0.02,0.03,0.8,0.15
5203012407_f2c07896e9_b.jpg,0.05,0.05,0.8,0.1
19934929752_3cee0a0f08_b.jpg,0.01,0.02,0.95,0.02
2469875824_cf9b86ec5b_b.jpg,0.0,0.0,0.9,0.1
29798741234_4d1e6375d7_b.jpg,0.1,0.1,0.6,0.2
8219787413_a75b43bbc2_b.jpg,0.05,0.05,0.7,0.2
8659594887_b262677d47_b.jpg,0.03,0.35,0.6,0.02
36561852840_6ab51b0af4_b.jpg,0.0,0.0,0.6,0.4
1491062258_b77142edf5_b.jpg,0.0,0.1,0.8,0.1
20177400094_8fcd342541_b.jpg,0.02,0.3,0.6,0.08
10125711505_5eaf452d1a_b.jpg,0.0,0.05,0.8,0.15
28597285738_fd9a946c83_b.jpg,0.0,0.02,0.95,0.03
31201745423_a678b930a4_b.jpg,0.0,0.3,0.6,0.1
5627836410_1e10b332a1_b.jpg,0.0,0.0,0.9,0.1
5976602021_df58866ddf_b.jpg,0.05,0.2,0.7,0.05
6844325461_9e97a1aa19_b.jpg,0.1,0.1,0.5,0.3
9394931380_f695e6591d_b.jpg,0.0,0.05,0.6,0.35
1273208698_c3e2c55458_b.jpg,0.0,0.2,0.6,0.2
3843644310_957a215065_b.jpg,0.0,0.1,0.75,0.15
28149133778_6e7cd808e5_b.jpg,0.0,0.1,0.6,0.3
22510815138_19d8fea25d_b.jpg,0.0,0.1,0.5,0.4
34620270371_d91c208500_b.jpg,0.0,0.0,0.7,0.3
7502708166_dcf69eed23_b.jpg,0.05,0.05,0.6,0.3
28169481390_b088e64cfb_b.jpg,0.0,0.0,0.9,0.1
7952100226_babc7133bc_b.jpg,0.0,0.3,0.7,0.0
7974871601_97792dcd38_b.jpg,0.0,0.15,0.85,0.0
16059512614_629bf6490d_b.jpg,0.0,0.0,0.8,0.2
19057379861_e0f67a95e5_b.jpg,0.0,0.1,0.7,0.2
4551814091_3b30d00e23_b.jpg,0.02,0.35,0.6,0.03
16162673396_5ce8d453b4_b.jpg,0.0,0.01,0.98,0.01
8607349811_a4e3a196a2_b.jpg,0.0,0.2,0.7,0.1
6597686555_71889229a8_b.jpg,0.05,0.2,0.7,0.05
24812021369_11df74cff0_b.jpg,0.0,0.05,0.9,0.05
7472981934_1ab61b59ec_b.jpg,0.02,0.05,0.7,0.23
2436798647_4e7315acd8_b.jpg,0.15,0.25,0.6,0.0
8298884072_c5c74e6963_b.jpg,0.0,0.0,0.8,0.2
3262094012_bd0d6dac9c_b.jpg,0.02,0.2,0.6,0.18
6286627128_d20d2fe713_b.jpg,0.05,0.6,0.3,0.05
28498386880_8268fe56c1_b.jpg,0.0,0.2,0.8,0.0
3100443975_b9da742375_b.jpg,0.0,0.1,0.85,0.05
7228961746_cf3b69fbaf_b.jpg,0.0,0.2,0.7,0.1
26023259053_c33aed58b9_b.jpg,0.03,0.02,0.6,0.35
6859068126_6f7fd1d714_b.jpg,0.0,0.1,0.7,0.2
8301491542_6530b09799_b.jpg,0.1,0.1,0.8,0.0
1484588476_2de85c8544_b.jpg,0.0,0.05,0.9,0.05
73796422_26c6fef29b_b.jpg,0.02,0.03,0.7,0.25
30056226511_84986d1a67_b.jpg,0.05,0.05,0.8,0.1
12701917033_72a1c99b05_b.jpg,0.0,0.05,0.8,0.15
50822070351_e38efba478_b.jpg,0.0,0.0,0.9,0.1
15888120624_febcd65070_b.jpg,0.0,0.0,0.9,0.1
32829659680_cbaf209aea_b.jpg,0.0,0.2,0.8,0.0
8238221679_3f1b544928_b.jpg,0.0,0.0,0.8,0.2
4684907742_16e7505dfc_b.jpg,0.0,0.05,0.8,0.15
8460867669_29bfc7ee30_b.jpg,0.0,0.0,0.7,0.3
45948838095_c0fb718dfa_b.jpg,0.05,0.05,0.7,0.2
241399240_ced22f5ce8_b.jpg,0.0,0.0,0.8,0.2
3695222386_d06922bae6_b.jpg,0.0,0.0,0.85,0.15
1023755863_7a7b74d175_b.jpg,0.0,0.1,0.7,0.2
48089389476_ed8c5ebbe8_b.jpg,0.0,0.35,0.6,0.05
1082029418_a2bfd6a6a6_b.jpg,0.0,0.1,0.6,0.3
1417057565_7415549d83_b.jpg,0.0,0.3,0.6,0.1
33953447998_b7c23b091a_b.jpg,0.0,0.0,0.9,0.1
